generation    1.00000e+00
         sol00z       sol00en             R            tt     screenpos      nemirrms       mgorank  mgoviolations 
   3.80613e-01  6.25622e-01  2.07964e-04  1.38307e+00  1.17288e+00  5.74234e-08  5.00000e+00  0.00000e+00 
   3.90961e-01  2.34576e-01  2.11163e-04  1.29005e+00  8.83155e-01  6.01665e-08  3.20000e+01  0.00000e+00 
   3.67435e-01  5.34403e-01  2.03676e-04  1.56345e+00  1.07761e+00  5.98625e-08  2.40000e+01  0.00000e+00 
   3.85462e-01  6.34521e-01  2.17342e-04  1.41776e+00  7.71636e-01  5.98029e-08  2.30000e+01  0.00000e+00 
   4.14255e-01  4.50847e-01  2.06163e-04  1.49560e+00  8.92361e-01  6.04080e-08  3.50000e+01  0.00000e+00 
   4.12688e-01  1.98586e-01  2.11380e-04  1.66735e+00  1.05815e+00  6.00170e-08  2.80000e+01  0.00000e+00 
   4.00170e-01  6.78785e-01  2.20293e-04  1.55159e+00  1.10128e+00  5.90663e-08  1.50000e+01  0.00000e+00 
   3.43828e-01  4.03738e-01  2.00964e-04  1.57811e+00  7.28671e-01  5.85313e-08  1.10000e+01  0.00000e+00 
   3.78328e-01  1.25146e-01  2.06169e-04  1.29449e+00  1.01517e+00  5.85425e-08  1.20000e+01  0.00000e+00 
   3.95790e-01  5.05319e-01  2.03686e-04  1.41573e+00  7.53990e-01  5.59193e-08  1.00000e+00  0.00000e+00 
   3.51515e-01  2.22912e-01  2.11380e-04  1.38554e+00  1.04204e+00  5.84506e-08  1.00000e+01  0.00000e+00 
   3.73158e-01  2.30713e-01  2.12803e-04  1.34923e+00  8.81893e-01  5.93252e-08  1.90000e+01  0.00000e+00 
   3.29337e-01  4.35960e-01  2.09274e-04  1.28784e+00  1.11197e+00  6.01332e-08  3.10000e+01  0.00000e+00 
   4.12447e-01  5.37677e-01  2.12196e-04  1.34610e+00  1.08857e+00  5.92885e-08  1.80000e+01  0.00000e+00 
   3.40541e-01  4.01382e-01  2.22210e-04  1.49560e+00  1.10174e+00  6.05164e-08  3.80000e+01  0.00000e+00 
   4.10745e-01  3.88174e-01  2.06100e-04  1.26348e+00  1.20288e+00  6.05610e-08  3.90000e+01  0.00000e+00 
   3.54329e-01  5.53498e-01  2.10789e-04  1.45492e+00  7.27864e-01  5.73151e-08  4.00000e+00  0.00000e+00 
   3.35614e-01  5.34403e-01  2.03676e-04  1.58253e+00  7.77044e-01  5.94614e-08  2.10000e+01  0.00000e+00 
   3.48395e-01  1.56230e-01  2.04600e-04  1.25577e+00  9.98713e-01  5.99778e-08  2.70000e+01  0.00000e+00 
                                                                                                  
generation    2.20000e+01
         sol00z       sol00en             R            tt     screenpos      nemirrms       mgorank  mgoviolations 
   3.73876e-01  4.28215e-01  2.19522e-04  1.47375e+00  1.01517e+00  5.95890e-08  3.40000e+01  0.00000e+00 
   3.73158e-01  3.14047e-01  2.04558e-04  1.23717e+00  8.81893e-01  5.97640e-08  3.80000e+01  0.00000e+00 
   3.58116e-01  1.76817e-01  2.03245e-04  1.22372e+00  1.10138e+00  5.92252e-08  2.70000e+01  0.00000e+00 
   3.42621e-01  5.86133e-01  2.23848e-04  1.62097e+00  7.22184e-01  5.96474e-08  3.60000e+01  0.00000e+00 
   3.19575e-01  4.07147e-01  2.06608e-04  1.41801e+00  9.93931e-01  5.66857e-08  3.00000e+00  0.00000e+00 
   4.14179e-01  2.05960e-01  2.11577e-04  1.33530e+00  1.08545e+00  5.95980e-08  3.50000e+01  0.00000e+00 
   3.78664e-01  5.45860e-01  2.17342e-04  1.48689e+00  1.04810e+00  5.90015e-08  2.40000e+01  0.00000e+00 
   3.16653e-01  5.68312e-01  2.05553e-04  1.37307e+00  1.16957e+00  5.69921e-08  5.00000e+00  0.00000e+00 
   4.16656e-01  1.69345e-01  2.00753e-04  1.56113e+00  1.07907e+00  5.87322e-08  2.10000e+01  0.00000e+00 
   3.23122e-01  2.38383e-01  2.02445e-04  1.35662e+00  8.59055e-01  5.63435e-08  2.00000e+00  0.00000e+00 
   3.34605e-01  5.66003e-01  2.09116e-04  1.67696e+00  1.14805e+00  5.86785e-08  2.00000e+01  0.00000e+00 
   3.62439e-01  3.00497e-01  2.04283e-04  1.30297e+00  7.27864e-01  5.78340e-08  1.00000e+01  0.00000e+00 
   4.09538e-01  5.32337e-01  2.06570e-04  1.32529e+00  1.32932e+00  5.80961e-08  1.10000e+01  0.00000e+00 
   4.09819e-01  1.25146e-01  2.02232e-04  1.26458e+00  8.80194e-01  5.85976e-08  1.80000e+01  0.00000e+00 
   3.74939e-01  2.96652e-01  2.18389e-04  1.49101e+00  8.75357e-01  5.92799e-08  2.80000e+01  0.00000e+00 
   3.72369e-01  3.41082e-01  2.14971e-04  1.45181e+00  1.12277e+00  5.86187e-08  1.90000e+01  0.00000e+00 
   4.27222e-01  3.90956e-01  2.18229e-04  1.56578e+00  7.66735e-01  5.83502e-08  1.40000e+01  0.00000e+00 
   4.36110e-01  5.08492e-01  2.09358e-04  1.32205e+00  1.16788e+00  5.92862e-08  2.90000e+01  0.00000e+00 
   3.15032e-01  5.00440e-01  2.01197e-04  1.33530e+00  7.01645e-01  5.69605e-08  4.00000e+00  0.00000e+00 
   4.16879e-01  4.54590e-01  2.09165e-04  1.40717e+00  1.05964e+00  5.75456e-08  9.00000e+00  0.00000e+00 
   3.85462e-01  2.19042e-01  2.17342e-04  1.47083e+00  1.22605e+00  5.91552e-08  2.60000e+01  0.00000e+00 
   3.45784e-01  4.78348e-01  2.18030e-04  1.51447e+00  1.16967e+00  5.89038e-08  2.20000e+01  0.00000e+00 
   3.65094e-01  3.87556e-01  2.13765e-04  1.39843e+00  9.33881e-01  5.89949e-08  2.30000e+01  0.00000e+00 
   3.62573e-01  5.01956e-01  2.12493e-04  1.40630e+00  7.22184e-01  5.82087e-08  1.30000e+01  0.00000e+00 
   3.83702e-01  4.31726e-01  2.10789e-04  1.31527e+00  8.90399e-01  5.97136e-08  3.70000e+01  0.00000e+00 
   3.36583e-01  5.70330e-01  2.00269e-04  1.37873e+00  1.18865e+00  5.56445e-08  0.00000e+00  0.00000e+00 
   3.71634e-01  1.84063e-01  2.05131e-04  1.30663e+00  8.40909e-01  5.81711e-08  1.20000e+01  0.00000e+00 
   3.88352e-01  4.64316e-01  2.21885e-04  1.58251e+00  1.20547e+00  5.93466e-08  3.20000e+01  0.00000e+00 
   3.58856e-01  5.07417e-01  2.10822e-04  1.48226e+00  9.44377e-01  5.70055e-08  6.00000e+00  0.00000e+00 
   3.80613e-01  6.25622e-01  2.07964e-04  1.38307e+00  1.17288e+00  5.74234e-08  8.00000e+00  0.00000e+00 
   3.85462e-01  6.34521e-01  2.17342e-04  1.41776e+00  7.71636e-01  5.98029e-08  3.90000e+01  0.00000e+00 
   4.00170e-01  6.78785e-01  2.20293e-04  1.55159e+00  1.10128e+00  5.90663e-08  2.50000e+01  0.00000e+00 
   3.43828e-01  4.03738e-01  2.00964e-04  1.57811e+00  7.28671e-01  5.85313e-08  1.60000e+01  0.00000e+00 
   3.78328e-01  1.25146e-01  2.06169e-04  1.29449e+00  1.01517e+00  5.85425e-08  1.70000e+01  0.00000e+00 
   3.95790e-01  5.05319e-01  2.03686e-04  1.41573e+00  7.53990e-01  5.59193e-08  1.00000e+00  0.00000e+00 
   3.51515e-01  2.22912e-01  2.11380e-04  1.38554e+00  1.04204e+00  5.84506e-08  1.50000e+01  0.00000e+00 
   3.73158e-01  2.30713e-01  2.12803e-04  1.34923e+00  8.81893e-01  5.93252e-08  3.10000e+01  0.00000e+00 
   4.12447e-01  5.37677e-01  2.12196e-04  1.34610e+00  1.08857e+00  5.92885e-08  3.00000e+01  0.00000e+00 
   3.54329e-01  5.53498e-01  2.10789e-04  1.45492e+00  7.27864e-01  5.73151e-08  7.00000e+00  0.00000e+00 
   3.35614e-01  5.34403e-01  2.03676e-04  1.58253e+00  7.77044e-01  5.94614e-08  3.30000e+01  0.00000e+00 
                                                                                                  
generation    2.30000e+01
         sol00z       sol00en             R            tt     screenpos      nemirrms       mgorank  mgoviolations 
   3.79146e-01  4.86098e-01  2.06994e-04  1.37678e+00  7.12613e-01  5.73727e-08  1.20000e+01  0.00000e+00 
   3.88433e-01  4.57556e-01  2.14787e-04  1.47009e+00  7.40004e-01  5.83253e-08  2.40000e+01  0.00000e+00 
   3.04108e-01  4.29731e-01  2.00973e-04  1.31228e+00  7.03958e-01  5.69678e-08  6.00000e+00  0.00000e+00 
   3.60841e-01  4.41449e-01  2.15774e-04  1.51671e+00  1.12086e+00  5.83448e-08  2.50000e+01  0.00000e+00 
   4.08768e-01  4.50242e-01  2.08033e-04  1.35742e+00  1.21593e+00  5.77606e-08  1.60000e+01  0.00000e+00 
   3.78114e-01  6.80098e-01  2.10287e-04  1.74078e+00  7.70630e-01  5.81979e-08  2.20000e+01  0.00000e+00 
   3.81839e-01  2.81973e-01  2.01328e-04  1.28307e+00  9.57743e-01  5.72931e-08  9.00000e+00  0.00000e+00 
   3.70249e-01  5.86133e-01  2.07177e-04  1.29657e+00  8.49993e-01  5.90671e-08  3.90000e+01  0.00000e+00 
   3.78715e-01  6.90293e-01  2.11455e-04  1.44697e+00  9.04391e-01  5.75363e-08  1.40000e+01  0.00000e+00 
   3.05629e-01  3.47400e-01  2.02229e-04  1.37070e+00  1.03564e+00  5.60254e-08  2.00000e+00  0.00000e+00 
   3.40137e-01  1.85744e-01  2.09324e-04  1.37889e+00  1.04810e+00  5.79151e-08  1.80000e+01  0.00000e+00 
   3.87889e-01  3.99695e-01  2.05131e-04  1.29157e+00  8.33744e-01  5.80894e-08  1.90000e+01  0.00000e+00 
   3.11097e-01  6.25167e-01  2.02329e-04  1.30587e+00  1.07761e+00  5.73506e-08  1.10000e+01  0.00000e+00 
   4.02844e-01  5.51417e-01  2.11242e-04  1.74026e+00  1.13371e+00  5.85656e-08  3.00000e+01  0.00000e+00 
   3.19575e-01  4.07147e-01  2.06608e-04  1.41801e+00  9.93931e-01  5.66857e-08  4.00000e+00  0.00000e+00 
   3.78664e-01  5.45860e-01  2.17342e-04  1.48689e+00  1.04810e+00  5.90015e-08  3.70000e+01  0.00000e+00 
   3.16653e-01  5.68312e-01  2.05553e-04  1.37307e+00  1.16957e+00  5.69921e-08  7.00000e+00  0.00000e+00 
   4.16656e-01  1.69345e-01  2.00753e-04  1.56113e+00  1.07907e+00  5.87322e-08  3.40000e+01  0.00000e+00 
   3.23122e-01  2.38383e-01  2.02445e-04  1.35662e+00  8.59055e-01  5.63435e-08  3.00000e+00  0.00000e+00 
   3.34605e-01  5.66003e-01  2.09116e-04  1.67696e+00  1.14805e+00  5.86785e-08  3.30000e+01  0.00000e+00 
   3.62439e-01  3.00497e-01  2.04283e-04  1.30297e+00  7.27864e-01  5.78340e-08  1.70000e+01  0.00000e+00 
   4.09538e-01  5.32337e-01  2.06570e-04  1.32529e+00  1.32932e+00  5.80961e-08  2.00000e+01  0.00000e+00 
   4.09819e-01  1.25146e-01  2.02232e-04  1.26458e+00  8.80194e-01  5.85976e-08  3.10000e+01  0.00000e+00 
   3.72369e-01  3.41082e-01  2.14971e-04  1.45181e+00  1.12277e+00  5.86187e-08  3.20000e+01  0.00000e+00 
   4.27222e-01  3.90956e-01  2.18229e-04  1.56578e+00  7.66735e-01  5.83502e-08  2.60000e+01  0.00000e+00 
   3.15032e-01  5.00440e-01  2.01197e-04  1.33530e+00  7.01645e-01  5.69605e-08  5.00000e+00  0.00000e+00 
   4.16879e-01  4.54590e-01  2.09165e-04  1.40717e+00  1.05964e+00  5.75456e-08  1.50000e+01  0.00000e+00 
   3.45784e-01  4.78348e-01  2.18030e-04  1.51447e+00  1.16967e+00  5.89038e-08  3.50000e+01  0.00000e+00 
   3.65094e-01  3.87556e-01  2.13765e-04  1.39843e+00  9.33881e-01  5.89949e-08  3.60000e+01  0.00000e+00 
   3.62573e-01  5.01956e-01  2.12493e-04  1.40630e+00  7.22184e-01  5.82087e-08  2.30000e+01  0.00000e+00 
   3.36583e-01  5.70330e-01  2.00269e-04  1.37873e+00  1.18865e+00  5.56445e-08  0.00000e+00  0.00000e+00 
   3.71634e-01  1.84063e-01  2.05131e-04  1.30663e+00  8.40909e-01  5.81711e-08  2.10000e+01  0.00000e+00 
   3.58856e-01  5.07417e-01  2.10822e-04  1.48226e+00  9.44377e-01  5.70055e-08  8.00000e+00  0.00000e+00 
   3.80613e-01  6.25622e-01  2.07964e-04  1.38307e+00  1.17288e+00  5.74234e-08  1.30000e+01  0.00000e+00 
   4.00170e-01  6.78785e-01  2.20293e-04  1.55159e+00  1.10128e+00  5.90663e-08  3.80000e+01  0.00000e+00 
   3.43828e-01  4.03738e-01  2.00964e-04  1.57811e+00  7.28671e-01  5.85313e-08  2.80000e+01  0.00000e+00 
   3.78328e-01  1.25146e-01  2.06169e-04  1.29449e+00  1.01517e+00  5.85425e-08  2.90000e+01  0.00000e+00 
   3.95790e-01  5.05319e-01  2.03686e-04  1.41573e+00  7.53990e-01  5.59193e-08  1.00000e+00  0.00000e+00 
   3.51515e-01  2.22912e-01  2.11380e-04  1.38554e+00  1.04204e+00  5.84506e-08  2.70000e+01  0.00000e+00 
   3.54329e-01  5.53498e-01  2.10789e-04  1.45492e+00  7.27864e-01  5.73151e-08  1.00000e+01  0.00000e+00 
                                                                                                  
generation    2.40000e+01
         sol00z       sol00en             R            tt     screenpos      nemirrms       mgorank  mgoviolations 
   3.41378e-01  5.51417e-01  2.03336e-04  1.39743e+00  9.44316e-01  5.61496e-08  4.00000e+00  0.00000e+00 
   3.86698e-01  2.59154e-01  2.07584e-04  1.37409e+00  8.92921e-01  5.73985e-08  1.80000e+01  0.00000e+00 
   3.79009e-01  5.43747e-01  2.01660e-04  1.57813e+00  1.00951e+00  5.84363e-08  3.80000e+01  0.00000e+00 
   3.92838e-01  5.20060e-01  2.12707e-04  1.44418e+00  1.04387e+00  5.79623e-08  2.90000e+01  0.00000e+00 
   3.46658e-01  4.57556e-01  2.06073e-04  1.32877e+00  9.28707e-01  5.77613e-08  2.40000e+01  0.00000e+00 
   3.16800e-01  4.67179e-01  2.07620e-04  1.38307e+00  1.17288e+00  5.73925e-08  1.70000e+01  0.00000e+00 
   4.09819e-01  6.13893e-01  2.02232e-04  1.63156e+00  1.31175e+00  5.74787e-08  2.00000e+01  0.00000e+00 
   3.78483e-01  3.90956e-01  2.08283e-04  1.35548e+00  9.70860e-01  5.78252e-08  2.50000e+01  0.00000e+00 
   3.53248e-01  1.20789e-01  2.14106e-04  1.48439e+00  1.30235e+00  5.79586e-08  2.80000e+01  0.00000e+00 
   3.64025e-01  3.48113e-01  2.02558e-04  1.34037e+00  9.69224e-01  5.71447e-08  1.20000e+01  0.00000e+00 
   3.46696e-01  4.22561e-01  2.02081e-04  1.38554e+00  9.83061e-01  5.61819e-08  5.00000e+00  0.00000e+00 
   3.86012e-01  2.80729e-01  2.02645e-04  1.41801e+00  8.46367e-01  5.56706e-08  1.00000e+00  0.00000e+00 
   3.79146e-01  4.86098e-01  2.06994e-04  1.37678e+00  7.12613e-01  5.73727e-08  1.60000e+01  0.00000e+00 
   3.88433e-01  4.57556e-01  2.14787e-04  1.47009e+00  7.40004e-01  5.83253e-08  3.50000e+01  0.00000e+00 
   3.04108e-01  4.29731e-01  2.00973e-04  1.31228e+00  7.03958e-01  5.69678e-08  9.00000e+00  0.00000e+00 
   3.60841e-01  4.41449e-01  2.15774e-04  1.51671e+00  1.12086e+00  5.83448e-08  3.60000e+01  0.00000e+00 
   4.08768e-01  4.50242e-01  2.08033e-04  1.35742e+00  1.21593e+00  5.77606e-08  2.30000e+01  0.00000e+00 
   3.78114e-01  6.80098e-01  2.10287e-04  1.74078e+00  7.70630e-01  5.81979e-08  3.30000e+01  0.00000e+00 
   3.81839e-01  2.81973e-01  2.01328e-04  1.28307e+00  9.57743e-01  5.72931e-08  1.30000e+01  0.00000e+00 
   3.78715e-01  6.90293e-01  2.11455e-04  1.44697e+00  9.04391e-01  5.75363e-08  2.10000e+01  0.00000e+00 
   3.05629e-01  3.47400e-01  2.02229e-04  1.37070e+00  1.03564e+00  5.60254e-08  3.00000e+00  0.00000e+00 
   3.40137e-01  1.85744e-01  2.09324e-04  1.37889e+00  1.04810e+00  5.79151e-08  2.70000e+01  0.00000e+00 
   3.87889e-01  3.99695e-01  2.05131e-04  1.29157e+00  8.33744e-01  5.80894e-08  3.00000e+01  0.00000e+00 
   3.11097e-01  6.25167e-01  2.02329e-04  1.30587e+00  1.07761e+00  5.73506e-08  1.50000e+01  0.00000e+00 
   3.19575e-01  4.07147e-01  2.06608e-04  1.41801e+00  9.93931e-01  5.66857e-08  7.00000e+00  0.00000e+00 
   3.16653e-01  5.68312e-01  2.05553e-04  1.37307e+00  1.16957e+00  5.69921e-08  1.00000e+01  0.00000e+00 
   3.23122e-01  2.38383e-01  2.02445e-04  1.35662e+00  8.59055e-01  5.63435e-08  6.00000e+00  0.00000e+00 
   3.62439e-01  3.00497e-01  2.04283e-04  1.30297e+00  7.27864e-01  5.78340e-08  2.60000e+01  0.00000e+00 
   4.09538e-01  5.32337e-01  2.06570e-04  1.32529e+00  1.32932e+00  5.80961e-08  3.10000e+01  0.00000e+00 
   4.27222e-01  3.90956e-01  2.18229e-04  1.56578e+00  7.66735e-01  5.83502e-08  3.70000e+01  0.00000e+00 
   3.15032e-01  5.00440e-01  2.01197e-04  1.33530e+00  7.01645e-01  5.69605e-08  8.00000e+00  0.00000e+00 
   4.16879e-01  4.54590e-01  2.09165e-04  1.40717e+00  1.05964e+00  5.75456e-08  2.20000e+01  0.00000e+00 
   3.62573e-01  5.01956e-01  2.12493e-04  1.40630e+00  7.22184e-01  5.82087e-08  3.40000e+01  0.00000e+00 
   3.36583e-01  5.70330e-01  2.00269e-04  1.37873e+00  1.18865e+00  5.56445e-08  0.00000e+00  0.00000e+00 
   3.71634e-01  1.84063e-01  2.05131e-04  1.30663e+00  8.40909e-01  5.81711e-08  3.20000e+01  0.00000e+00 
   3.58856e-01  5.07417e-01  2.10822e-04  1.48226e+00  9.44377e-01  5.70055e-08  1.10000e+01  0.00000e+00 
   3.80613e-01  6.25622e-01  2.07964e-04  1.38307e+00  1.17288e+00  5.74234e-08  1.90000e+01  0.00000e+00 
   3.95790e-01  5.05319e-01  2.03686e-04  1.41573e+00  7.53990e-01  5.59193e-08  2.00000e+00  0.00000e+00 
   3.51515e-01  2.22912e-01  2.11380e-04  1.38554e+00  1.04204e+00  5.84506e-08  3.90000e+01  0.00000e+00 
   3.54329e-01  5.53498e-01  2.10789e-04  1.45492e+00  7.27864e-01  5.73151e-08  1.40000e+01  0.00000e+00 
                                                                                                  
generation    2.50000e+01
         sol00z       sol00en             R            tt     screenpos      nemirrms       mgorank  mgoviolations 
   3.35504e-01  5.68312e-01  2.03983e-04  1.30327e+00  1.23059e+00  5.78965e-08  3.60000e+01  0.00000e+00 
   3.39231e-01  5.93502e-01  2.03181e-04  1.30297e+00  7.27864e-01  5.75409e-08  2.90000e+01  0.00000e+00 
   3.20692e-01  1.58583e-01  2.07105e-04  1.39685e+00  1.24352e+00  5.71768e-08  1.50000e+01  0.00000e+00 
   4.02282e-01  5.03787e-01  2.03724e-04  1.63555e+00  1.02555e+00  5.79352e-08  3.90000e+01  0.00000e+00 
   3.74059e-01  5.83197e-01  2.07830e-04  1.36925e+00  7.70630e-01  5.75327e-08  2.70000e+01  0.00000e+00 
   3.54467e-01  4.23809e-01  2.06552e-04  1.42003e+00  8.53190e-01  5.66221e-08  8.00000e+00  0.00000e+00 
   3.34601e-01  5.12991e-01  2.11202e-04  1.47147e+00  8.00806e-01  5.73435e-08  1.90000e+01  0.00000e+00 
   4.15966e-01  5.03989e-01  2.08412e-04  1.37212e+00  8.60633e-01  5.77957e-08  3.30000e+01  0.00000e+00 
   3.08015e-01  3.62502e-01  2.03965e-04  1.34935e+00  9.39753e-01  5.72029e-08  1.60000e+01  0.00000e+00 
   3.39543e-01  5.84101e-01  2.05253e-04  1.41521e+00  8.29454e-01  5.63514e-08  7.00000e+00  0.00000e+00 
   3.52738e-01  5.68312e-01  2.14521e-04  1.50636e+00  1.23432e+00  5.79319e-08  3.80000e+01  0.00000e+00 
   4.05639e-01  2.36658e-01  2.11687e-04  1.46054e+00  1.17488e+00  5.74443e-08  2.50000e+01  0.00000e+00 
   3.41378e-01  5.51417e-01  2.03336e-04  1.39743e+00  9.44316e-01  5.61496e-08  4.00000e+00  0.00000e+00 
   3.86698e-01  2.59154e-01  2.07584e-04  1.37409e+00  8.92921e-01  5.73985e-08  2.30000e+01  0.00000e+00 
   3.46658e-01  4.57556e-01  2.06073e-04  1.32877e+00  9.28707e-01  5.77613e-08  3.20000e+01  0.00000e+00 
   3.16800e-01  4.67179e-01  2.07620e-04  1.38307e+00  1.17288e+00  5.73925e-08  2.20000e+01  0.00000e+00 
   4.09819e-01  6.13893e-01  2.02232e-04  1.63156e+00  1.31175e+00  5.74787e-08  2.60000e+01  0.00000e+00 
   3.78483e-01  3.90956e-01  2.08283e-04  1.35548e+00  9.70860e-01  5.78252e-08  3.40000e+01  0.00000e+00 
   3.64025e-01  3.48113e-01  2.02558e-04  1.34037e+00  9.69224e-01  5.71447e-08  1.40000e+01  0.00000e+00 
   3.46696e-01  4.22561e-01  2.02081e-04  1.38554e+00  9.83061e-01  5.61819e-08  5.00000e+00  0.00000e+00 
   3.86012e-01  2.80729e-01  2.02645e-04  1.41801e+00  8.46367e-01  5.56706e-08  1.00000e+00  0.00000e+00 
   3.79146e-01  4.86098e-01  2.06994e-04  1.37678e+00  7.12613e-01  5.73727e-08  2.10000e+01  0.00000e+00 
   3.04108e-01  4.29731e-01  2.00973e-04  1.31228e+00  7.03958e-01  5.69678e-08  1.10000e+01  0.00000e+00 
   4.08768e-01  4.50242e-01  2.08033e-04  1.35742e+00  1.21593e+00  5.77606e-08  3.10000e+01  0.00000e+00 
   3.81839e-01  2.81973e-01  2.01328e-04  1.28307e+00  9.57743e-01  5.72931e-08  1.70000e+01  0.00000e+00 
   3.78715e-01  6.90293e-01  2.11455e-04  1.44697e+00  9.04391e-01  5.75363e-08  2.80000e+01  0.00000e+00 
   3.05629e-01  3.47400e-01  2.02229e-04  1.37070e+00  1.03564e+00  5.60254e-08  3.00000e+00  0.00000e+00 
   3.40137e-01  1.85744e-01  2.09324e-04  1.37889e+00  1.04810e+00  5.79151e-08  3.70000e+01  0.00000e+00 
   3.11097e-01  6.25167e-01  2.02329e-04  1.30587e+00  1.07761e+00  5.73506e-08  2.00000e+01  0.00000e+00 
   3.19575e-01  4.07147e-01  2.06608e-04  1.41801e+00  9.93931e-01  5.66857e-08  9.00000e+00  0.00000e+00 
   3.16653e-01  5.68312e-01  2.05553e-04  1.37307e+00  1.16957e+00  5.69921e-08  1.20000e+01  0.00000e+00 
   3.23122e-01  2.38383e-01  2.02445e-04  1.35662e+00  8.59055e-01  5.63435e-08  6.00000e+00  0.00000e+00 
   3.62439e-01  3.00497e-01  2.04283e-04  1.30297e+00  7.27864e-01  5.78340e-08  3.50000e+01  0.00000e+00 
   3.15032e-01  5.00440e-01  2.01197e-04  1.33530e+00  7.01645e-01  5.69605e-08  1.00000e+01  0.00000e+00 
   4.16879e-01  4.54590e-01  2.09165e-04  1.40717e+00  1.05964e+00  5.75456e-08  3.00000e+01  0.00000e+00 
   3.36583e-01  5.70330e-01  2.00269e-04  1.37873e+00  1.18865e+00  5.56445e-08  0.00000e+00  0.00000e+00 
   3.58856e-01  5.07417e-01  2.10822e-04  1.48226e+00  9.44377e-01  5.70055e-08  1.30000e+01  0.00000e+00 
   3.80613e-01  6.25622e-01  2.07964e-04  1.38307e+00  1.17288e+00  5.74234e-08  2.40000e+01  0.00000e+00 
   3.95790e-01  5.05319e-01  2.03686e-04  1.41573e+00  7.53990e-01  5.59193e-08  2.00000e+00  0.00000e+00 
   3.54329e-01  5.53498e-01  2.10789e-04  1.45492e+00  7.27864e-01  5.73151e-08  1.80000e+01  0.00000e+00 
                                                                                                  
generation    2.60000e+01
         sol00z       sol00en             R            tt     screenpos      nemirrms       mgorank  mgoviolations 
   3.39029e-01  5.97763e-01  2.06561e-04  1.35662e+00  1.21373e+00  5.74745e-08  3.80000e+01  0.00000e+00 
   3.73114e-01  3.82817e-01  2.10359e-04  1.42700e+00  1.02948e+00  5.74110e-08  3.50000e+01  0.00000e+00 
   3.20448e-01  6.24061e-01  2.03927e-04  1.39919e+00  8.04162e-01  5.60385e-08  5.00000e+00  0.00000e+00 
   3.37727e-01  6.25167e-01  2.06878e-04  1.36749e+00  1.18391e+00  5.74767e-08  3.90000e+01  0.00000e+00 
   3.31461e-01  1.25390e-01  2.08412e-04  1.45588e+00  1.02226e+00  5.67448e-08  1.50000e+01  0.00000e+00 
   3.85298e-01  6.05374e-01  2.08252e-04  1.43783e+00  1.12757e+00  5.68798e-08  1.60000e+01  0.00000e+00 
   3.70167e-01  5.07417e-01  2.09880e-04  1.44038e+00  1.23059e+00  5.73004e-08  2.80000e+01  0.00000e+00 
   4.23412e-01  2.54551e-01  2.03075e-04  1.34065e+00  8.64831e-01  5.70227e-08  2.30000e+01  0.00000e+00 
   3.16800e-01  4.64983e-01  2.02340e-04  1.34621e+00  1.22009e+00  5.66435e-08  1.30000e+01  0.00000e+00 
   3.49792e-01  2.02962e-01  2.00014e-04  1.31004e+00  8.44230e-01  5.70128e-08  2.20000e+01  0.00000e+00 
   3.88433e-01  2.80729e-01  2.02744e-04  1.35993e+00  8.46367e-01  5.64630e-08  1.00000e+01  0.00000e+00 
   3.36755e-01  4.02073e-01  2.01183e-04  1.32326e+00  1.30235e+00  5.69182e-08  1.70000e+01  0.00000e+00 
   3.53365e-01  3.08388e-01  2.02435e-04  1.40702e+00  9.60562e-01  5.55977e-08  0.00000e+00  0.00000e+00 
   4.07642e-01  5.00440e-01  2.06542e-04  1.43328e+00  1.22350e+00  5.65300e-08  1.10000e+01  0.00000e+00 
   3.20692e-01  1.58583e-01  2.07105e-04  1.39685e+00  1.24352e+00  5.71768e-08  2.50000e+01  0.00000e+00 
   3.54467e-01  4.23809e-01  2.06552e-04  1.42003e+00  8.53190e-01  5.66221e-08  1.20000e+01  0.00000e+00 
   3.34601e-01  5.12991e-01  2.11202e-04  1.47147e+00  8.00806e-01  5.73435e-08  3.00000e+01  0.00000e+00 
   3.08015e-01  3.62502e-01  2.03965e-04  1.34935e+00  9.39753e-01  5.72029e-08  2.60000e+01  0.00000e+00 
   3.39543e-01  5.84101e-01  2.05253e-04  1.41521e+00  8.29454e-01  5.63514e-08  9.00000e+00  0.00000e+00 
   4.05639e-01  2.36658e-01  2.11687e-04  1.46054e+00  1.17488e+00  5.74443e-08  3.70000e+01  0.00000e+00 
   3.41378e-01  5.51417e-01  2.03336e-04  1.39743e+00  9.44316e-01  5.61496e-08  6.00000e+00  0.00000e+00 
   3.86698e-01  2.59154e-01  2.07584e-04  1.37409e+00  8.92921e-01  5.73985e-08  3.40000e+01  0.00000e+00 
   3.16800e-01  4.67179e-01  2.07620e-04  1.38307e+00  1.17288e+00  5.73925e-08  3.30000e+01  0.00000e+00 
   3.64025e-01  3.48113e-01  2.02558e-04  1.34037e+00  9.69224e-01  5.71447e-08  2.40000e+01  0.00000e+00 
   3.46696e-01  4.22561e-01  2.02081e-04  1.38554e+00  9.83061e-01  5.61819e-08  7.00000e+00  0.00000e+00 
   3.86012e-01  2.80729e-01  2.02645e-04  1.41801e+00  8.46367e-01  5.56706e-08  2.00000e+00  0.00000e+00 
   3.79146e-01  4.86098e-01  2.06994e-04  1.37678e+00  7.12613e-01  5.73727e-08  3.20000e+01  0.00000e+00 
