generation    1.00000e+00
         sol00z       sol00en             R            tt      nemirrms       mgorank  mgoviolations 
   3.78117e-01  4.87976e-01  4.02884e-03  1.65353e+00  1.64087e-06  2.60000e+01  0.00000e+00 
   3.89078e-01  4.88360e-01  4.04093e-03  1.70701e+00  1.64279e-06  2.90000e+01  0.00000e+00 
   3.55797e-01  4.82038e-01  4.14119e-03  1.71546e+00  1.57733e-06  5.00000e+00  0.00000e+00 
   3.10920e-01  4.98743e-01  3.72367e-03  1.52469e+00  1.61745e-06  1.90000e+01  0.00000e+00 
   3.36355e-01  4.90251e-01  3.83441e-03  1.60772e+00  1.61266e-06  1.50000e+01  0.00000e+00 
   3.47536e-01  4.93247e-01  3.77848e-03  1.55926e+00  1.65361e-06  3.70000e+01  0.00000e+00 
   3.18366e-01  4.93249e-01  4.47154e-03  1.66554e+00  1.63807e-06  2.50000e+01  0.00000e+00 
   3.73543e-01  4.78354e-01  4.57767e-03  1.76175e+00  1.59514e-06  8.00000e+00  0.00000e+00 
   3.60475e-01  4.92400e-01  3.80960e-03  1.60392e+00  1.65362e-06  3.80000e+01  0.00000e+00 
   3.67034e-01  4.76668e-01  4.81179e-03  1.75884e+00  1.65003e-06  3.50000e+01  0.00000e+00 
   3.31792e-01  4.95814e-01  3.63841e-03  1.54859e+00  1.64685e-06  3.20000e+01  0.00000e+00 
   3.38507e-01  4.92866e-01  3.47898e-03  1.71990e+00  1.58072e-06  6.00000e+00  0.00000e+00 
   3.67679e-01  4.91395e-01  3.99129e-03  1.76350e+00  1.58855e-06  7.00000e+00  0.00000e+00 
   3.56634e-01  4.82046e-01  4.26925e-03  1.60014e+00  1.64301e-06  3.00000e+01  0.00000e+00 
   3.10858e-01  4.91658e-01  4.02587e-03  1.72344e+00  1.49256e-06  0.00000e+00  0.00000e+00 
   3.80250e-01  4.80484e-01  4.06973e-03  1.71990e+00  1.62806e-06  2.20000e+01  0.00000e+00 
                                                                                      
generation    1.90000e+01
         sol00z       sol00en             R            tt      nemirrms       mgorank  mgoviolations 
   3.71138e-01  4.76288e-01  4.63900e-03  1.78512e+00  1.59542e-06  1.70000e+01  0.00000e+00 
   3.75074e-01  4.72232e-01  4.57701e-03  1.76175e+00  1.61886e-06  3.40000e+01  0.00000e+00 
   3.41082e-01  4.94434e-01  4.14668e-03  1.66271e+00  1.60694e-06  2.30000e+01  0.00000e+00 
   3.47536e-01  4.91153e-01  3.61408e-03  1.74468e+00  1.55978e-06  4.00000e+00  0.00000e+00 
   3.41332e-01  4.89989e-01  3.62004e-03  1.76829e+00  1.54350e-06  1.00000e+00  0.00000e+00 
   3.72628e-01  4.80446e-01  4.29236e-03  1.66086e+00  1.62831e-06  3.80000e+01  0.00000e+00 
   3.62875e-01  4.84624e-01  4.15920e-03  1.65357e+00  1.60712e-06  2.40000e+01  0.00000e+00 
   3.60438e-01  4.76560e-01  4.62855e-03  1.74948e+00  1.59791e-06  1.90000e+01  0.00000e+00 
   3.78149e-01  4.88448e-01  4.06456e-03  1.76975e+00  1.58708e-06  1.20000e+01  0.00000e+00 
   3.31553e-01  4.72574e-01  4.42735e-03  1.76175e+00  1.59324e-06  1.50000e+01  0.00000e+00 
   3.30528e-01  4.80330e-01  4.52051e-03  1.69982e+00  1.57748e-06  1.00000e+01  0.00000e+00 
   3.70735e-01  4.85154e-01  3.91081e-03  1.78026e+00  1.56102e-06  5.00000e+00  0.00000e+00 
   3.89186e-01  4.83406e-01  4.05489e-03  1.75762e+00  1.60018e-06  2.10000e+01  0.00000e+00 
   3.30057e-01  4.86311e-01  3.88881e-03  1.64630e+00  1.61780e-06  3.30000e+01  0.00000e+00 
   3.02675e-01  4.88921e-01  4.04093e-03  1.61264e+00  1.59205e-06  1.40000e+01  0.00000e+00 
   3.57081e-01  4.91436e-01  4.15056e-03  1.78277e+00  1.57337e-06  6.00000e+00  0.00000e+00 
   3.45150e-01  4.84249e-01  3.87930e-03  1.68768e+00  1.61405e-06  2.90000e+01  0.00000e+00 
   3.25823e-01  4.76592e-01  4.69219e-03  1.74515e+00  1.60612e-06  2.20000e+01  0.00000e+00 
   3.55183e-01  4.89008e-01  3.72589e-03  1.69566e+00  1.59671e-06  1.80000e+01  0.00000e+00 
   3.38183e-01  4.93302e-01  4.27712e-03  1.62638e+00  1.62295e-06  3.60000e+01  0.00000e+00 
   3.29785e-01  4.95180e-01  4.21179e-03  1.60995e+00  1.61454e-06  3.00000e+01  0.00000e+00 
   3.56634e-01  4.74104e-01  4.26925e-03  1.75933e+00  1.61491e-06  3.10000e+01  0.00000e+00 
   3.17114e-01  4.80748e-01  4.04987e-03  1.68924e+00  1.63351e-06  3.90000e+01  0.00000e+00 
   3.70585e-01  4.75268e-01  4.53797e-03  1.73247e+00  1.60940e-06  2.60000e+01  0.00000e+00 
   3.34986e-01  4.85121e-01  4.35282e-03  1.65234e+00  1.57689e-06  8.00000e+00  0.00000e+00 
   3.34187e-01  4.94678e-01  3.73033e-03  1.68009e+00  1.55433e-06  2.00000e+00  0.00000e+00 
   3.66007e-01  4.91090e-01  3.82307e-03  1.76210e+00  1.57504e-06  7.00000e+00  0.00000e+00 
   3.73460e-01  4.81970e-01  4.29075e-03  1.68333e+00  1.60739e-06  2.50000e+01  0.00000e+00 
   3.66445e-01  4.77893e-01  4.27505e-03  1.73052e+00  1.59894e-06  2.00000e+01  0.00000e+00 
   3.38771e-01  4.83383e-01  4.37259e-03  1.71416e+00  1.55532e-06  3.00000e+00  0.00000e+00 
   3.88013e-01  4.79975e-01  4.08840e-03  1.74670e+00  1.62239e-06  3.50000e+01  0.00000e+00 
   3.58364e-01  4.81448e-01  4.18765e-03  1.66883e+00  1.61109e-06  2.70000e+01  0.00000e+00 
   3.55797e-01  4.82038e-01  4.14119e-03  1.71546e+00  1.57733e-06  9.00000e+00  0.00000e+00 
   3.10920e-01  4.98743e-01  3.72367e-03  1.52469e+00  1.61745e-06  3.20000e+01  0.00000e+00 
   3.36355e-01  4.90251e-01  3.83441e-03  1.60772e+00  1.61266e-06  2.80000e+01  0.00000e+00 
   3.73543e-01  4.78354e-01  4.57767e-03  1.76175e+00  1.59514e-06  1.60000e+01  0.00000e+00 
   3.38507e-01  4.92866e-01  3.47898e-03  1.71990e+00  1.58072e-06  1.10000e+01  0.00000e+00 
   3.67679e-01  4.91395e-01  3.99129e-03  1.76350e+00  1.58855e-06  1.30000e+01  0.00000e+00 
   3.10858e-01  4.91658e-01  4.02587e-03  1.72344e+00  1.49256e-06  0.00000e+00  0.00000e+00 
   3.80250e-01  4.80484e-01  4.06973e-03  1.71990e+00  1.62806e-06  3.70000e+01  0.00000e+00 
                                                                                      
generation    2.00000e+01
         sol00z       sol00en             R            tt      nemirrms       mgorank  mgoviolations 
   3.03087e-01  4.82951e-01  4.14897e-03  1.67527e+00  1.59261e-06  2.70000e+01  0.00000e+00 
   3.41082e-01  4.83219e-01  4.17876e-03  1.69304e+00  1.56741e-06  9.00000e+00  0.00000e+00 
   3.30486e-01  4.93026e-01  4.33054e-03  1.79944e+00  1.58301e-06  2.20000e+01  0.00000e+00 
   3.46637e-01  4.95372e-01  3.57790e-03  1.72098e+00  1.57605e-06  1.50000e+01  0.00000e+00 
   3.54432e-01  4.84024e-01  4.30451e-03  1.67617e+00  1.58301e-06  2.30000e+01  0.00000e+00 
   3.31978e-01  4.76209e-01  4.14119e-03  1.76368e+00  1.60356e-06  3.70000e+01  0.00000e+00 
   3.15725e-01  4.77547e-01  4.60148e-03  1.77790e+00  1.57187e-06  1.10000e+01  0.00000e+00 
   3.58364e-01  4.83942e-01  4.45399e-03  1.76797e+00  1.57337e-06  1.20000e+01  0.00000e+00 
   3.51752e-01  4.78568e-01  4.45187e-03  1.76130e+00  1.56039e-06  7.00000e+00  0.00000e+00 
   3.15626e-01  4.98830e-01  3.57169e-03  1.73774e+00  1.49550e-06  1.00000e+00  0.00000e+00 
   3.38807e-01  4.86409e-01  4.07141e-03  1.70663e+00  1.54557e-06  3.00000e+00  0.00000e+00 
   3.61519e-01  4.74017e-01  4.51465e-03  1.74515e+00  1.60297e-06  3.60000e+01  0.00000e+00 
   3.62607e-01  4.85568e-01  4.33087e-03  1.72535e+00  1.57840e-06  2.00000e+01  0.00000e+00 
   3.78348e-01  4.75268e-01  4.55664e-03  1.75927e+00  1.60435e-06  3.80000e+01  0.00000e+00 
   3.48789e-01  4.87394e-01  4.27900e-03  1.69578e+00  1.56984e-06  1.00000e+01  0.00000e+00 
   3.60854e-01  4.82757e-01  4.25825e-03  1.70617e+00  1.57662e-06  1.60000e+01  0.00000e+00 
   3.49649e-01  4.94354e-01  3.49100e-03  1.70108e+00  1.60229e-06  3.50000e+01  0.00000e+00 
   3.71138e-01  4.76288e-01  4.63900e-03  1.78512e+00  1.59542e-06  3.00000e+01  0.00000e+00 
   3.47536e-01  4.91153e-01  3.61408e-03  1.74468e+00  1.55978e-06  6.00000e+00  0.00000e+00 
   3.41332e-01  4.89989e-01  3.62004e-03  1.76829e+00  1.54350e-06  2.00000e+00  0.00000e+00 
   3.60438e-01  4.76560e-01  4.62855e-03  1.74948e+00  1.59791e-06  3.20000e+01  0.00000e+00 
   3.78149e-01  4.88448e-01  4.06456e-03  1.76975e+00  1.58708e-06  2.40000e+01  0.00000e+00 
   3.31553e-01  4.72574e-01  4.42735e-03  1.76175e+00  1.59324e-06  2.80000e+01  0.00000e+00 
   3.30528e-01  4.80330e-01  4.52051e-03  1.69982e+00  1.57748e-06  1.90000e+01  0.00000e+00 
   3.70735e-01  4.85154e-01  3.91081e-03  1.78026e+00  1.56102e-06  8.00000e+00  0.00000e+00 
   3.89186e-01  4.83406e-01  4.05489e-03  1.75762e+00  1.60018e-06  3.40000e+01  0.00000e+00 
   3.02675e-01  4.88921e-01  4.04093e-03  1.61264e+00  1.59205e-06  2.60000e+01  0.00000e+00 
   3.57081e-01  4.91436e-01  4.15056e-03  1.78277e+00  1.57337e-06  1.30000e+01  0.00000e+00 
   3.25823e-01  4.76592e-01  4.69219e-03  1.74515e+00  1.60612e-06  3.90000e+01  0.00000e+00 
   3.55183e-01  4.89008e-01  3.72589e-03  1.69566e+00  1.59671e-06  3.10000e+01  0.00000e+00 
   3.34986e-01  4.85121e-01  4.35282e-03  1.65234e+00  1.57689e-06  1.70000e+01  0.00000e+00 
   3.34187e-01  4.94678e-01  3.73033e-03  1.68009e+00  1.55433e-06  4.00000e+00  0.00000e+00 
   3.66007e-01  4.91090e-01  3.82307e-03  1.76210e+00  1.57504e-06  1.40000e+01  0.00000e+00 
   3.66445e-01  4.77893e-01  4.27505e-03  1.73052e+00  1.59894e-06  3.30000e+01  0.00000e+00 
   3.38771e-01  4.83383e-01  4.37259e-03  1.71416e+00  1.55532e-06  5.00000e+00  0.00000e+00 
   3.55797e-01  4.82038e-01  4.14119e-03  1.71546e+00  1.57733e-06  1.80000e+01  0.00000e+00 
   3.73543e-01  4.78354e-01  4.57767e-03  1.76175e+00  1.59514e-06  2.90000e+01  0.00000e+00 
   3.38507e-01  4.92866e-01  3.47898e-03  1.71990e+00  1.58072e-06  2.10000e+01  0.00000e+00 
   3.67679e-01  4.91395e-01  3.99129e-03  1.76350e+00  1.58855e-06  2.50000e+01  0.00000e+00 
   3.10858e-01  4.91658e-01  4.02587e-03  1.72344e+00  1.49256e-06  0.00000e+00  0.00000e+00 
                                                                                      
generation    2.10000e+01
         sol00z       sol00en             R            tt      nemirrms       mgorank  mgoviolations 
   3.35539e-01  4.87770e-01  4.34760e-03  1.70058e+00  1.56325e-06  1.60000e+01  0.00000e+00 
   3.34377e-01  4.84105e-01  4.31491e-03  1.74563e+00  1.53116e-06  4.00000e+00  0.00000e+00 
   3.39823e-01  4.85069e-01  4.41616e-03  1.72567e+00  1.56231e-06  1.50000e+01  0.00000e+00 
   3.49974e-01  4.94224e-01  3.91365e-03  1.76769e+00  1.55906e-06  1.10000e+01  0.00000e+00 
   3.50760e-01  4.94946e-01  3.71716e-03  1.72390e+00  1.57911e-06  3.30000e+01  0.00000e+00 
   3.66007e-01  4.91090e-01  3.82307e-03  1.76175e+00  1.57543e-06  2.60000e+01  0.00000e+00 
   3.40254e-01  4.85568e-01  4.33087e-03  1.71583e+00  1.55224e-06  7.00000e+00  0.00000e+00 
   3.38490e-01  4.84307e-01  4.32958e-03  1.66916e+00  1.57118e-06  2.00000e+01  0.00000e+00 
   3.39220e-01  4.91395e-01  3.99214e-03  1.77179e+00  1.51271e-06  3.00000e+00  0.00000e+00 
   3.24668e-01  4.83060e-01  3.99129e-03  1.70951e+00  1.58725e-06  3.90000e+01  0.00000e+00 
   3.22388e-01  4.88523e-01  4.35548e-03  1.64300e+00  1.57265e-06  2.20000e+01  0.00000e+00 
   3.72003e-01  4.78708e-01  4.54979e-03  1.78973e+00  1.58001e-06  3.40000e+01  0.00000e+00 
   3.15397e-01  4.99566e-01  3.74182e-03  1.74580e+00  1.49303e-06  1.00000e+00  0.00000e+00 
   3.46617e-01  4.94826e-01  3.61448e-03  1.74468e+00  1.55746e-06  1.00000e+01  0.00000e+00 
   3.35555e-01  4.95410e-01  3.45251e-03  1.71052e+00  1.57079e-06  1.90000e+01  0.00000e+00 
   3.41082e-01  4.83219e-01  4.17876e-03  1.69304e+00  1.56741e-06  1.70000e+01  0.00000e+00 
   3.30486e-01  4.93026e-01  4.33054e-03  1.79944e+00  1.58301e-06  3.60000e+01  0.00000e+00 
   3.46637e-01  4.95372e-01  3.57790e-03  1.72098e+00  1.57605e-06  2.70000e+01  0.00000e+00 
   3.54432e-01  4.84024e-01  4.30451e-03  1.67617e+00  1.58301e-06  3.70000e+01  0.00000e+00 
   3.15725e-01  4.77547e-01  4.60148e-03  1.77790e+00  1.57187e-06  2.10000e+01  0.00000e+00 
   3.58364e-01  4.83942e-01  4.45399e-03  1.76797e+00  1.57337e-06  2.30000e+01  0.00000e+00 
   3.51752e-01  4.78568e-01  4.45187e-03  1.76130e+00  1.56039e-06  1.30000e+01  0.00000e+00 
   3.15626e-01  4.98830e-01  3.57169e-03  1.73774e+00  1.49550e-06  2.00000e+00  0.00000e+00 
   3.38807e-01  4.86409e-01  4.07141e-03  1.70663e+00  1.54557e-06  6.00000e+00  0.00000e+00 
   3.62607e-01  4.85568e-01  4.33087e-03  1.72535e+00  1.57840e-06  3.20000e+01  0.00000e+00 
   3.48789e-01  4.87394e-01  4.27900e-03  1.69578e+00  1.56984e-06  1.80000e+01  0.00000e+00 
   3.60854e-01  4.82757e-01  4.25825e-03  1.70617e+00  1.57662e-06  2.80000e+01  0.00000e+00 
   3.47536e-01  4.91153e-01  3.61408e-03  1.74468e+00  1.55978e-06  1.20000e+01  0.00000e+00 
   3.41332e-01  4.89989e-01  3.62004e-03  1.76829e+00  1.54350e-06  5.00000e+00  0.00000e+00 
   3.78149e-01  4.88448e-01  4.06456e-03  1.76975e+00  1.58708e-06  3.80000e+01  0.00000e+00 
   3.30528e-01  4.80330e-01  4.52051e-03  1.69982e+00  1.57748e-06  3.10000e+01  0.00000e+00 
   3.70735e-01  4.85154e-01  3.91081e-03  1.78026e+00  1.56102e-06  1.40000e+01  0.00000e+00 
   3.57081e-01  4.91436e-01  4.15056e-03  1.78277e+00  1.57337e-06  2.40000e+01  0.00000e+00 
   3.34986e-01  4.85121e-01  4.35282e-03  1.65234e+00  1.57689e-06  2.90000e+01  0.00000e+00 
   3.34187e-01  4.94678e-01  3.73033e-03  1.68009e+00  1.55433e-06  8.00000e+00  0.00000e+00 
   3.66007e-01  4.91090e-01  3.82307e-03  1.76210e+00  1.57504e-06  2.50000e+01  0.00000e+00 
   3.38771e-01  4.83383e-01  4.37259e-03  1.71416e+00  1.55532e-06  9.00000e+00  0.00000e+00 
   3.55797e-01  4.82038e-01  4.14119e-03  1.71546e+00  1.57733e-06  3.00000e+01  0.00000e+00 
   3.38507e-01  4.92866e-01  3.47898e-03  1.71990e+00  1.58072e-06  3.50000e+01  0.00000e+00 
   3.10858e-01  4.91658e-01  4.02587e-03  1.72344e+00  1.49256e-06  0.00000e+00  0.00000e+00 
                                                                                      
generation    2.20000e+01
         sol00z       sol00en             R            tt      nemirrms       mgorank  mgoviolations 
   3.21130e-01  4.86284e-01  4.19812e-03  1.70698e+00  1.52759e-06  1.20000e+01  0.00000e+00 
   3.44157e-01  4.87770e-01  4.27936e-03  1.79925e+00  1.53155e-06  1.40000e+01  0.00000e+00 
   3.10858e-01  4.91338e-01  4.07510e-03  1.72309e+00  1.49462e-06  3.00000e+00  0.00000e+00 
   3.13612e-01  4.99191e-01  3.39219e-03  1.72393e+00  1.52549e-06  1.00000e+01  0.00000e+00 
   3.02632e-01  5.02219e-01  3.31532e-03  1.77156e+00  1.48123e-06  0.00000e+00  0.00000e+00 
   3.29216e-01  5.00464e-01  3.70510e-03  1.70951e+00  1.56548e-06  3.10000e+01  0.00000e+00 
   3.11808e-01  4.89155e-01  4.30340e-03  1.71895e+00  1.52576e-06  1.10000e+01  0.00000e+00 
   3.17788e-01  4.91083e-01  3.96709e-03  1.73494e+00  1.49561e-06  5.00000e+00  0.00000e+00 
   3.08818e-01  4.88345e-01  4.33055e-03  1.70139e+00  1.53247e-06  1.60000e+01  0.00000e+00 
   3.28184e-01  4.95587e-01  4.09610e-03  1.68893e+00  1.56529e-06  3.00000e+01  0.00000e+00 
   3.47536e-01  4.81653e-01  4.04815e-03  1.74468e+00  1.56759e-06  3.30000e+01  0.00000e+00 
   3.31553e-01  4.88448e-01  4.06456e-03  1.76975e+00  1.49836e-06  6.00000e+00  0.00000e+00 
   3.57542e-01  4.85506e-01  4.26092e-03  1.74611e+00  1.55341e-06  2.00000e+01  0.00000e+00 
   3.03627e-01  4.89008e-01  4.17068e-03  1.68949e+00  1.51725e-06  9.00000e+00  0.00000e+00 
   3.36057e-01  4.87012e-01  4.15821e-03  1.72089e+00  1.53194e-06  1.50000e+01  0.00000e+00 
   3.31690e-01  4.87041e-01  4.20780e-03  1.74907e+00  1.51603e-06  8.00000e+00  0.00000e+00 
   3.35539e-01  4.87770e-01  4.34760e-03  1.70058e+00  1.56325e-06  2.90000e+01  0.00000e+00 
   3.34377e-01  4.84105e-01  4.31491e-03  1.74563e+00  1.53116e-06  1.30000e+01  0.00000e+00 
   3.39823e-01  4.85069e-01  4.41616e-03  1.72567e+00  1.56231e-06  2.80000e+01  0.00000e+00 
   3.49974e-01  4.94224e-01  3.91365e-03  1.76769e+00  1.55906e-06  2.40000e+01  0.00000e+00 
   3.40254e-01  4.85568e-01  4.33087e-03  1.71583e+00  1.55224e-06  1.90000e+01  0.00000e+00 
   3.38490e-01  4.84307e-01  4.32958e-03  1.66916e+00  1.57118e-06  3.60000e+01  0.00000e+00 
   3.39220e-01  4.91395e-01  3.99214e-03  1.77179e+00  1.51271e-06  7.00000e+00  0.00000e+00 
   3.22388e-01  4.88523e-01  4.35548e-03  1.64300e+00  1.57265e-06  3.80000e+01  0.00000e+00 
   3.15397e-01  4.99566e-01  3.74182e-03  1.74580e+00  1.49303e-06  2.00000e+00  0.00000e+00 
   3.46617e-01  4.94826e-01  3.61448e-03  1.74468e+00  1.55746e-06  2.30000e+01  0.00000e+00 
   3.35555e-01  4.95410e-01  3.45251e-03  1.71052e+00  1.57079e-06  3.50000e+01  0.00000e+00 
   3.41082e-01  4.83219e-01  4.17876e-03  1.69304e+00  1.56741e-06  3.20000e+01  0.00000e+00 
   3.15725e-01  4.77547e-01  4.60148e-03  1.77790e+00  1.57187e-06  3.70000e+01  0.00000e+00 
   3.58364e-01  4.83942e-01  4.45399e-03  1.76797e+00  1.57337e-06  3.90000e+01  0.00000e+00 
   3.51752e-01  4.78568e-01  4.45187e-03  1.76130e+00  1.56039e-06  2.60000e+01  0.00000e+00 
   3.15626e-01  4.98830e-01  3.57169e-03  1.73774e+00  1.49550e-06  4.00000e+00  0.00000e+00 
   3.38807e-01  4.86409e-01  4.07141e-03  1.70663e+00  1.54557e-06  1.80000e+01  0.00000e+00 
   3.48789e-01  4.87394e-01  4.27900e-03  1.69578e+00  1.56984e-06  3.40000e+01  0.00000e+00 
   3.47536e-01  4.91153e-01  3.61408e-03  1.74468e+00  1.55978e-06  2.50000e+01  0.00000e+00 
   3.41332e-01  4.89989e-01  3.62004e-03  1.76829e+00  1.54350e-06  1.70000e+01  0.00000e+00 
   3.70735e-01  4.85154e-01  3.91081e-03  1.78026e+00  1.56102e-06  2.70000e+01  0.00000e+00 
   3.34187e-01  4.94678e-01  3.73033e-03  1.68009e+00  1.55433e-06  2.10000e+01  0.00000e+00 
   3.38771e-01  4.83383e-01  4.37259e-03  1.71416e+00  1.55532e-06  2.20000e+01  0.00000e+00 
   3.10858e-01  4.91658e-01  4.02587e-03  1.72344e+00  1.49256e-06  1.00000e+00  0.00000e+00 
                                                                                      
generation    2.30000e+01
         sol00z       sol00en             R            tt      nemirrms       mgorank  mgoviolations 
   3.39823e-01  4.87955e-01  4.02073e-03  1.74419e+00  1.52231e-06  1.40000e+01  0.00000e+00 
   3.39659e-01  4.86467e-01  3.93875e-03  1.71558e+00  1.55327e-06  3.30000e+01  0.00000e+00 
   3.01339e-01  4.87907e-01  4.28761e-03  1.67128e+00  1.53556e-06  2.70000e+01  0.00000e+00 
   3.28184e-01  4.86718e-01  4.23311e-03  1.72745e+00  1.52429e-06  1.80000e+01  0.00000e+00 
   3.13612e-01  4.83238e-01  4.29711e-03  1.73807e+00  1.52291e-06  1.50000e+01  0.00000e+00 
   3.44157e-01  4.85117e-01  4.34105e-03  1.75254e+00  1.54390e-06  3.00000e+01  0.00000e+00 
   3.51845e-01  4.82565e-01  4.26312e-03  1.76142e+00  1.53881e-06  2.80000e+01  0.00000e+00 
   3.17223e-01  4.82101e-01  4.50173e-03  1.73279e+00  1.55723e-06  3.70000e+01  0.00000e+00 
   3.31319e-01  4.95336e-01  3.77212e-03  1.74559e+00  1.51327e-06  1.10000e+01  0.00000e+00 
   3.03941e-01  4.93027e-01  3.90687e-03  1.77115e+00  1.45734e-06  0.00000e+00  0.00000e+00 
   3.27627e-01  4.88509e-01  4.05319e-03  1.71336e+00  1.52359e-06  1.70000e+01  0.00000e+00 
   3.28156e-01  4.90891e-01  3.81461e-03  1.72292e+00  1.52315e-06  1.60000e+01  0.00000e+00 
   3.53092e-01  4.89681e-01  3.73180e-03  1.74272e+00  1.55834e-06  3.90000e+01  0.00000e+00 
   3.17359e-01  4.95372e-01  3.60986e-03  1.70671e+00  1.52776e-06  2.20000e+01  0.00000e+00 
   3.35296e-01  4.91217e-01  3.90628e-03  1.74850e+00  1.51169e-06  8.00000e+00  0.00000e+00 
   3.39017e-01  4.89985e-01  4.05856e-03  1.77011e+00  1.51196e-06  9.00000e+00  0.00000e+00 
   3.21130e-01  4.86284e-01  4.19812e-03  1.70698e+00  1.52759e-06  2.10000e+01  0.00000e+00 
   3.44157e-01  4.87770e-01  4.27936e-03  1.79925e+00  1.53155e-06  2.40000e+01  0.00000e+00 
   3.10858e-01  4.91338e-01  4.07510e-03  1.72309e+00  1.49462e-06  4.00000e+00  0.00000e+00 
   3.13612e-01  4.99191e-01  3.39219e-03  1.72393e+00  1.52549e-06  1.90000e+01  0.00000e+00 
   3.02632e-01  5.02219e-01  3.31532e-03  1.77156e+00  1.48123e-06  1.00000e+00  0.00000e+00 
   3.11808e-01  4.89155e-01  4.30340e-03  1.71895e+00  1.52576e-06  2.00000e+01  0.00000e+00 
   3.17788e-01  4.91083e-01  3.96709e-03  1.73494e+00  1.49561e-06  6.00000e+00  0.00000e+00 
   3.08818e-01  4.88345e-01  4.33055e-03  1.70139e+00  1.53247e-06  2.60000e+01  0.00000e+00 
   3.31553e-01  4.88448e-01  4.06456e-03  1.76975e+00  1.49836e-06  7.00000e+00  0.00000e+00 
   3.57542e-01  4.85506e-01  4.26092e-03  1.74611e+00  1.55341e-06  3.40000e+01  0.00000e+00 
   3.03627e-01  4.89008e-01  4.17068e-03  1.68949e+00  1.51725e-06  1.30000e+01  0.00000e+00 
   3.36057e-01  4.87012e-01  4.15821e-03  1.72089e+00  1.53194e-06  2.50000e+01  0.00000e+00 
   3.31690e-01  4.87041e-01  4.20780e-03  1.74907e+00  1.51603e-06  1.20000e+01  0.00000e+00 
   3.34377e-01  4.84105e-01  4.31491e-03  1.74563e+00  1.53116e-06  2.30000e+01  0.00000e+00 
   3.40254e-01  4.85568e-01  4.33087e-03  1.71583e+00  1.55224e-06  3.20000e+01  0.00000e+00 
   3.39220e-01  4.91395e-01  3.99214e-03  1.77179e+00  1.51271e-06  1.00000e+01  0.00000e+00 
   3.15397e-01  4.99566e-01  3.74182e-03  1.74580e+00  1.49303e-06  3.00000e+00  0.00000e+00 
   3.46617e-01  4.94826e-01  3.61448e-03  1.74468e+00  1.55746e-06  3.80000e+01  0.00000e+00 
   3.15626e-01  4.98830e-01  3.57169e-03  1.73774e+00  1.49550e-06  5.00000e+00  0.00000e+00 
   3.38807e-01  4.86409e-01  4.07141e-03  1.70663e+00  1.54557e-06  3.10000e+01  0.00000e+00 
   3.41332e-01  4.89989e-01  3.62004e-03  1.76829e+00  1.54350e-06  2.90000e+01  0.00000e+00 
   3.34187e-01  4.94678e-01  3.73033e-03  1.68009e+00  1.55433e-06  3.50000e+01  0.00000e+00 
   3.38771e-01  4.83383e-01  4.37259e-03  1.71416e+00  1.55532e-06  3.60000e+01  0.00000e+00 
   3.10858e-01  4.91658e-01  4.02587e-03  1.72344e+00  1.49256e-06  2.00000e+00  0.00000e+00 
                                                                                      
